trial,condition,task,t_s,gt_nmpkg,model_out_nmpkg
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.879998076999982,0.24173420855726832,0.16617004902308252
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.8899956000000202,0.2281105912913322,0.15778054598546612
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.899999714000046,0.21447553575906894,0.15037843945218726
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.9099988359999998,0.20212196484909606,0.1440123792580651
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.91998138200006,0.1920055857393746,0.138678918753058
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.929984248999972,0.18470765246293472,0.13431506857830566
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.9399832110000261,0.18044946783330096,0.13079300601482907
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.9499796449999849,0.17914250969444176,0.12791785137262232
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.9599833439999657,0.1804608823298112,0.1254295106956046
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.9699806739999985,0.18392642967865194,0.12300953478655004
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.9799805320000132,0.1889992069415341,0.12029369893828078
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.98998256699997,0.19516446909728563,0.11689054100678718
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.9999795449999738,0.20200450128461647,0.11240543081619782
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,2.0099809079999886,0.20924451171426456,0.10646895173528488
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,2.0199789739999687,0.21676467075476372,0.09876756252097015
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,2.029980367999997,0.22456833421224584,0.08907380374983995
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,2.039995138999984,0.23268883527615436,0.07727285387651228
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,2.0499802770000315,0.2410269834097697,0.0633821433270912
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,2.0599799430000303,0.2491548427457378,0.0475610736965793
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,2.069980313999963,0.2561575411961286,0.03010866828248782
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,2.0799842679999756,0.26059515045560133,0.011448133103208517
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,2.089983998999969,0.26066177793704176,-0.00790129086847864
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,2.0999841770000103,0.25450436681388033,-0.027363313762628218
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,2.1099832669999614,0.24046089518733693,-0.0463511471046892
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,2.119980405999968,0.21703382176969224,-0.06431720151483668
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,2.1299830479999855,0.18279774398093254,-0.08080079976350363
